板块code,股票代码,股票名称
801003,688609,九联科技
801003,603991,至正股份
801003,000801,四川九洲
801003,603920,世运电路
801003,301205,联特科技
801003,300288,朗玛信息
801003,688135,利扬芯片
801003,600936,北投科技
801003,300913,兆龙互连
801003,300250,初灵信息
801003,603327,福蓉科技
801003,300366,ST创意
801003,600050,中国联通
801003,603559,ST通脉  
801003,000881,中广核技
801003,002261,拓维信息
801003,002860,星帅尔
801003,000889,中嘉博创
801003,300079,数码视讯
801003,300578,会畅科技
801003,002309,中利集团
801003,603322,超讯通信
801003,301106,骏成科技
801003,603728,鸣志电器
801003,603690,至纯科技
801003,603321,梅轮电梯
801003,002796,世嘉科技
801003,301139,元道通信
801003,300428,立中集团
801003,002134,天津普林
801003,688159,有方科技
801003,300730,科创信息
801003,300593,新雷能
801003,300563,神宇股份
801003,600460,士兰微  
801003,603989,艾华集团
801003,000561,烽火电子
801003,002975,博杰股份
801003,603083,剑桥科技
801003,300310,宜通世纪
801003,603002,宏昌电子
801003,002017,东信和平
801003,603236,移远通信
801003,002916,深南电路
801003,300555,ST路通
801003,600996,贵广网络
801003,000016,深康佳Ａ
801003,002369,卓翼科技
801003,300249,依米康
801003,300493,润欣科技
801003,300245,天玑科技
801003,300408,三环集团
801003,688798,艾为电子
801003,300319,麦捷科技
801003,600831,广电网络
801003,300608,思特奇
801003,600562,国睿科技
801003,688261,东微半导
801003,300098,高新兴
801003,300678,中科信息
801003,603595,ST东尼  
801003,300710,万隆光电
801003,600728,佳都科技
801003,600941,中国移动
801003,002137,实益达
801003,300603,立昂技术
801003,300217,东方电热
801003,600166,福田汽车
801003,002115,三维通信
801003,002886,沃特股份
801003,605277,新亚电子
801003,000008,神州高铁
801003,002786,银宝山新
801003,603118,共进股份
801003,920720,吉冈精密
801003,002194,武汉凡谷
801003,688469,芯联集成
801003,002183,怡亚通
801003,300307,慈星股份
801003,300620,光库科技
801003,300395,菲利华
801003,301037,保立佳
801003,300615,欣天科技
801003,688182,灿勤科技
801003,688685,迈信林  
801003,688127,蓝特光学
801003,300903,科翔股份
801003,600959,江苏有线
801003,600761,安徽合力
801003,300025,华星创业
801003,688153,唯捷创芯
801003,600103,青山纸业
801003,002938,鹏鼎控股
801003,600345,长江通信
801003,300679,电连技术
801003,300522,世名科技
801003,600458,时代新材
801003,300292,吴通控股
801003,300538,同益股份
801003,688009,中国通号
801003,002138,顺络电子
801003,301267,华厦眼科
801003,605398,新炬网络
801003,600745,闻泰科技
801003,603380,易德龙  
801003,000909,ST数源
801003,301132,满坤科技
801003,300019,硅宝科技
801003,603025,大豪科技
801003,301248,杰创智能
801003,603256,宏和科技
801003,300532,今天国际
801003,688230,芯导科技
801003,002236,大华股份
801003,688079,美迪凯  
801003,600094,大名城  
801003,300134,大富科技
801003,300413,芒果超媒
801003,002947,恒铭达
801003,002902,铭普光磁
801003,688220,翱捷科技
801003,688800,瑞可达  
801003,603508,思维列控
801003,002410,广联达
801003,002537,海联金汇
801003,600690,海尔智家
801003,300571,平治信息
801003,600640,国脉文化
801003,688313,仕佳光子
801003,002123,梦网科技
801003,920932,科达自控
801003,600718,东软集团
801003,002238,天威视讯
801003,688219,会通股份
801003,300647,超频三
801003,002467,二六三
801003,688020,方邦股份
801003,603679,华体科技
801003,688001,华兴源创
801003,002104,恒宝股份
801003,600183,生益科技
801003,600105,永鼎股份
801003,002792,通宇通讯
801003,300548,长芯博创
801003,603186,华正新材
801003,300570,太辰光
801003,001389,广合科技
801003,002552,宝鼎科技
801003,688512,慧智微  
801003,301529,福赛科技
801003,688519,南亚新材
801003,688107,安路科技
801003,601869,长飞光纤
801003,300735,光弘科技
801003,300502,新易盛
801003,300308,中际旭创
801003,002512,ST达华
801003,000159,国际实业
801004,688551,科威尔  
801004,002167,东方锆业
801004,603618,杭电股份
801004,300712,永福股份
801004,600219,南山铝业
801004,002667,威领股份
801004,300423,昇辉科技
801004,003043,华亚智能
801004,300317,珈伟新能
801004,002348,高乐股份
801004,603826,坤彩科技
801004,000902,新洋丰
801004,000988,华工科技
801004,001696,宗申动力
801004,600482,中国动力
801004,300565,科信技术
801004,000807,云铝股份
801004,300505,川金诺
801004,603663,三祥新材
801004,002121,科陆电子
801004,301500,飞南资源
801004,688359,三孚新科
801004,000933,神火股份
801004,300062,中能电气
801004,301079,邵阳液压
801004,688786,悦安新材
801004,600237,铜峰电子
801004,601068,中铝国际
801004,600470,六国化工
801004,300351,永贵电器
801004,688106,金宏气体
801004,600343,航天动力
801004,600549,厦门钨业
801004,002532,天山铝业
801004,300437,清水源
801004,603042,华脉科技
801004,603489,八方股份
801004,300490,华自科技
801004,002213,大为股份
801004,002346,柘中股份
801004,600503,华丽家族
801004,002810,山东赫达
801004,002491,通鼎互联
801004,605100,华丰股份
801004,002312,川发龙蟒
801004,002973,侨银股份
801004,600152,维科技术
801004,001217,华尔泰
801004,301326,捷邦科技
801004,000155,川能动力
801004,600525,ST长园  
801004,688646,ST逸飞  
801004,601677,明泰铝业
801004,688269,凯立新材
801004,603429,集友股份
801004,688299,长阳科技
801004,603285,键邦股份
801004,002090,金智科技
801004,300930,屹通新材
801004,600078,澄星股份
801004,600378,昊华科技
801004,688035,德邦科技
801004,688623,双元科技
801004,300373,扬杰科技
801004,002471,中超控股
801004,603088,宁波精达
801004,300840,酷特智能
801004,600251,冠农股份
801004,301568,思泰克
801004,603778,国晟科技
801004,301018,申菱环境
801004,300477,ST合纵
801004,300283,温州宏丰
801004,002168,*ST惠程
801004,688334,西高院  
801004,300510,金冠股份
801004,300056,中创环保
801004,002160,常铝股份
801004,002169,智光电气
801004,603959,百利科技
801004,000559,万向钱潮
801004,300657,弘信电子
801004,603268,*ST松发 
801004,600968,海油发展
801004,002630,ST华西
801004,000716,黑芝麻
801004,002426,胜利精密
801004,003036,泰坦股份
801004,603333,尚纬股份
801004,002538,司尔特
801004,300545,联得装备
801004,600135,乐凯胶片
801004,300473,德尔股份
801004,002963,豪尔赛
801004,300120,经纬辉开
801004,300405,科隆股份
801004,688184,ST帕瓦  
801004,002455,百川股份
801004,300001,特锐德
801004,300731,科创新源
801004,002015,协鑫能科
801004,603895,天永智能
801004,002165,红宝丽
801004,603200,上海洗霸
801004,300889,爱克股份
801004,688772,珠海冠宇
801004,601727,上海电气
801004,002510,天汽模
801004,002334,英威腾
801004,002227,奥特迅
801004,920508,殷图网联
801004,002806,华锋股份
801004,000408,藏格矿业
801004,301323,新莱福
801004,300018,中元股份
801004,000792,盐湖股份
801004,300201,海伦哲
801004,002470,金正大
801004,603876,鼎胜新材
801004,000056,皇庭国际
801004,301348,蓝箭电子
801004,601137,博威合金
801004,000816,智慧农业
801004,300195,长荣股份
801004,002250,联化科技
801004,002741,光华科技
801004,301049,超越科技
801004,300693,盛弘股份
801004,002585,双星新材
801004,000573,粤宏远Ａ
801004,603010,万盛股份
801004,002466,天齐锂业
801004,002077,大港股份
801004,920405,海希通讯
801004,002256,兆新股份
801004,600539,狮头股份
801004,301149,隆华新材
801004,301667,纳百川
801004,002594,比亚迪
801004,603052,可川科技
801004,002170,芭田股份
801004,002140,东华科技
801004,002407,多氟多
801004,920061,西磁科技
801004,002479,富春环保
801004,002824,和胜股份
801004,920809,安达科技
801004,002240,盛新锂能
801004,600039,四川路桥
801004,688005,容百科技
801004,601222,林洋能源
801004,002340,格林美
801004,688392,骄成超声
801004,605589,圣泉集团
801004,002882,金龙羽
801004,300055,万邦达
801004,603257,中国瑞林
801004,600292,电投水电
801004,688116,天奈科技
801004,920033,康普化学
801004,300543,朗科智能
801004,000504,*ST生物
801004,002588,史丹利
801004,600499,科达制造
801004,300214,日科化学
801004,002895,川恒股份
801004,600733,北汽蓝谷
801004,002141,贤丰控股
801004,300518,新迅达
801004,301157,华塑科技
801004,600067,冠城新材
801004,301449,天溯计量
801004,300221,银禧科技
801004,002056,横店东磁
801004,002738,中矿资源
801004,600719,大连热电
801004,920237,力佳科技
801004,301203,国泰环保
801004,603315,福鞍股份
801004,603683,晶华新材
801004,920627,力王股份
801004,688025,杰普特  
801004,600731,湖南海利
801004,001359,平安电工
801004,600338,西藏珠峰
801004,600405,动力源  
801004,600979,广安爱众
801004,002769,普路通
801004,300707,威唐工业
801004,603077,和邦生物
801004,603375,盛景微  
801004,600516,方大炭素
801004,300343,ST联创
801004,002130,沃尔核材
801004,300409,道氏技术
801004,002785,万里石
801004,300632,光莆股份
801004,603399,永杉锂业
801004,002057,中钢天源
801004,300602,飞荣达
801004,688199,久日新材
801004,600173,卧龙新能
801004,002812,恩捷股份
801004,002190,成飞集成
801004,300267,尔康制药
801004,002026,山东威达
801004,300173,ST福能
801004,002598,山东章鼓
801004,000811,冰轮环境
801004,000036,华联控股
801004,000859,国风新材
801004,003015,日久光电
801004,600226,亨通股份
801004,002787,华源控股
801004,300337,银邦股份
801004,002591,恒大高新
801004,603717,天域生物
801004,603867,新化股份
801004,002335,科华数据
801004,600522,中天科技
801004,600955,维远股份
801004,301092,争光股份
801004,920971,天马新材
801004,300876,蒙泰高新
801004,002379,宏桥控股
801004,000157,中联重科
801004,920779,武汉蓝电
801004,002083,孚日股份
801004,600678,四川金顶
801004,300115,长盈精密
801004,688511,*ST天微 
801004,002184,海得控制
801004,301327,华宝新能
801004,603212,赛伍技术
801004,300153,科泰电源
801004,301123,奕东电子
801004,002522,浙江众成
801004,002805,丰元股份
801004,300484,蓝海华腾
801004,002418,康盛股份
801004,603078,江化微  
801004,002171,楚江新材
801004,300618,寒锐钴业
801004,920185,贝特瑞
801004,301210,金杨精密
801004,002611,东方精工
801004,300801,泰和科技
801004,300758,七彩化学
801004,002097,山河智能
801004,002347,泰尔股份
801004,002617,露笑科技
801004,688484,南芯科技
801004,300721,怡达股份
801004,300774,倍杰特
801004,002909,集泰股份
801004,000017,深中华A
801004,688128,中国电研
801004,000532,华金资本
801004,000531,穗恒运Ａ
801004,000338,潍柴动力
801004,300088,长信科技
801004,000546,金圆股份
801004,300169,天晟新材
801004,002709,天赐材料
801004,002136,安纳达
801004,688325,赛微微电
801004,002189,中光学
801004,001283,豪鹏科技
801004,300631,久吾高科
801004,301325,曼恩斯特
801004,688737,中自科技
801004,000630,铜陵有色
801004,603617,君禾股份
801004,002535,林州重机
801004,002125,湘潭电化
801004,600096,云天化  
801004,600141,兴发集团
801004,920522,纳科诺尔
801004,688531,日联科技
801004,001223,欧克科技
801004,600929,雪天盐业
801004,920284,灵鸽科技
801004,002976,瑞玛精密
801004,301282,金禄电子
801004,603806,福斯特  
801004,300661,圣邦股份
801004,688350,富淼科技
801004,688353,华盛锂电
801004,002034,旺能环境
801004,002669,康达新材
801004,300951,博硕科技
801004,688400,凌云光  
801004,002080,中材科技
801004,688516,奥特维  
801004,300769,德方纳米
801004,301353,普莱得
801004,300266,兴源环境
801004,600478,科力远  
801004,001203,大中矿业
801004,300487,蓝晓科技
801004,002203,海亮股份
801004,300919,中伟新材
801004,600444,国机通用
801004,002012,凯恩股份
801004,002733,雄韬股份
801004,300537,广信材料
801004,600552,凯盛科技
801004,688063,派能科技
801004,300530,领湃科技
801004,603032,德新科技
801004,300501,海顺新材
801004,603527,众源新材
801004,300054,鼎龙股份
801004,600426,华鲁恒升
801004,301307,美利信
801004,000790,华神科技
801004,002052,同洲电子
801004,301150,中一科技
801004,600773,西藏城投
801004,002376,新北洋
801004,600255,鑫科材料
801004,300607,拓斯达
801004,300118,东方日升
801004,002759,天际股份
801004,301587,中瑞股份
801004,002460,赣锋锂业
801004,002008,大族激光
801004,002245,蔚蓝锂芯
801004,002388,新亚制程
801004,002263,大东南
801004,300641,正丹股份
801004,002648,卫星化学
801004,300619,金银河
801004,002254,泰和新材
801004,600241,时代万恒
801004,002176,江特电机
801004,603067,振华股份
801004,300252,金信诺
801004,002608,江苏国信
801004,603810,丰山集团
801004,603124,江南新材
801004,301246,宏源药业
801004,002009,天奇股份
801004,300057,万顺新材
801004,002239,奥特佳
801004,603271,永杰新材
801004,603612,索通发展
801004,300724,捷佳伟创
801004,300450,先导智能
801004,603687,大胜达  
801004,603220,中贝通信
801004,300327,中颖电子
801004,600143,金发科技
801004,300243,瑞丰高材
801004,300584,海辰药业
801004,002992,宝明科技
801004,601279,英利汽车
801004,002580,圣阳股份
801004,301565,中仑新材
801004,000695,滨海能源
